age,gender,height_cm,weight_kg,bmi,bmi_category,fitness_goal,workout_experience,activity_level,equipment_available,equipment_count,has_gym_access,workout_days_per_week,diet_preference,target_split
22,male,189.4,81.0,22.6,normal,weight_loss,beginner,sedentary,dumbbells,1,False,5,non_vegetarian,full_body
29,female,155.0,51.3,21.4,normal,maintenance,intermediate,lightly_active,"dumbbells,resistance_bands",2,False,4,non_vegetarian,upper_lower
33,male,170.6,87.2,30.0,obese,muscle_gain,beginner,sedentary,full_gym,1,True,3,vegetarian,push_pull_legs
41,female,165.4,79.1,28.9,overweight,muscle_gain,intermediate,moderately_active,full_gym,1,True,1,non_vegetarian,full_body
25,female,156.4,60.2,24.6,normal,muscle_gain,intermediate,moderately_active,dumbbells,1,False,5,non_vegetarian,push_pull_legs
27,female,174.2,72.9,24.0,normal,weight_loss,advanced,moderately_active,full_gym,1,True,5,non_vegetarian,bro_split
26,male,175.5,76.6,24.9,normal,weight_loss,beginner,moderately_active,none,1,False,4,non_vegetarian,home_bodyweight
38,female,172.7,78.6,26.4,overweight,general_fitness,intermediate,extra_active,none,1,False,4,vegetarian,home_bodyweight
18,male,174.4,89.7,29.5,overweight,muscle_gain,beginner,lightly_active,none,1,False,3,non_vegetarian,home_bodyweight
30,female,167.8,77.9,27.7,overweight,weight_loss,intermediate,sedentary,dumbbells,1,False,4,non_vegetarian,upper_lower
31,female,159.7,60.5,23.7,normal,muscle_gain,beginner,moderately_active,none,1,False,1,vegan,home_bodyweight
31,female,140.0,35.0,17.9,underweight,maintenance,beginner,lightly_active,none,1,False,4,vegetarian,home_bodyweight
32,female,154.4,52.9,22.2,normal,muscle_gain,beginner,very_active,dumbbells,1,False,6,vegetarian,push_pull_legs
24,female,176.6,77.3,24.8,normal,muscle_gain,beginner,moderately_active,none,1,False,4,non_vegetarian,home_bodyweight
43,female,162.9,52.9,19.9,normal,general_fitness,beginner,extra_active,"dumbbells,pull_up_bar",2,False,2,vegan,full_body
28,male,165.4,62.5,22.8,normal,general_fitness,beginner,very_active,"dumbbells,barbell",2,False,3,non_vegetarian,full_body
36,female,162.2,60.9,23.1,normal,weight_loss,beginner,lightly_active,dumbbells,1,False,4,vegetarian,home_bodyweight
30,female,166.0,53.4,19.4,normal,weight_loss,intermediate,sedentary,full_gym,1,True,5,non_vegetarian,push_pull_legs
38,male,172.1,54.4,18.4,underweight,general_fitness,beginner,moderately_active,none,1,False,5,non_vegetarian,home_bodyweight
32,female,152.1,60.4,26.1,overweight,maintenance,intermediate,moderately_active,"dumbbells,pull_up_bar",2,False,5,non_vegetarian,push_pull_legs
31,male,179.4,59.1,18.4,underweight,maintenance,intermediate,moderately_active,pull_up_bar,1,False,5,vegetarian,home_bodyweight
25,male,171.6,87.4,29.7,overweight,muscle_gain,intermediate,very_active,none,1,False,5,non_vegetarian,home_bodyweight
44,female,170.5,70.5,24.3,normal,weight_loss,beginner,lightly_active,none,1,False,5,non_vegetarian,home_bodyweight
35,female,162.8,68.1,25.7,overweight,maintenance,intermediate,moderately_active,none,1,False,3,non_vegetarian,home_bodyweight
27,male,169.9,66.6,23.1,normal,muscle_gain,beginner,lightly_active,none,1,False,6,non_vegetarian,home_bodyweight
28,male,177.4,85.6,27.2,overweight,general_fitness,intermediate,moderately_active,"dumbbells,pull_up_bar",2,False,4,non_vegetarian,upper_lower
35,male,177.7,62.4,19.8,normal,muscle_gain,beginner,extra_active,none,1,False,3,non_vegetarian,home_bodyweight
23,female,151.2,43.9,19.2,normal,weight_loss,beginner,very_active,full_gym,1,True,3,non_vegetarian,full_body
28,female,160.2,60.1,23.4,normal,muscle_gain,advanced,very_active,full_gym,1,True,5,non_vegetarian,bro_split
31,male,177.2,84.2,26.8,overweight,general_fitness,beginner,lightly_active,none,1,False,4,non_vegetarian,home_bodyweight
16,female,159.6,40.8,16.0,underweight,maintenance,intermediate,sedentary,"dumbbells,resistance_bands",2,False,4,non_vegetarian,upper_lower
28,female,168.8,85.6,30.0,obese,muscle_gain,intermediate,sedentary,dumbbells,1,False,5,non_vegetarian,push_pull_legs
23,female,165.2,60.4,22.1,normal,weight_loss,intermediate,very_active,dumbbells,1,False,6,vegetarian,push_pull_legs
37,male,171.1,84.0,28.7,overweight,weight_loss,advanced,lightly_active,"dumbbells,resistance_bands",2,False,6,non_vegetarian,push_pull_legs
19,female,168.3,78.5,27.7,overweight,muscle_gain,intermediate,very_active,full_gym,1,True,3,vegetarian,push_pull_legs
21,male,169.0,64.1,22.4,normal,maintenance,advanced,lightly_active,resistance_bands,1,False,6,vegan,home_bodyweight
19,female,164.8,51.0,18.8,normal,maintenance,beginner,moderately_active,none,1,False,7,non_vegetarian,home_bodyweight
29,other,187.6,67.3,19.1,normal,muscle_gain,beginner,very_active,full_gym,1,True,4,non_vegetarian,upper_lower
29,male,177.9,80.3,25.4,overweight,weight_loss,beginner,lightly_active,none,1,False,5,vegetarian,home_bodyweight
27,female,171.5,68.3,23.2,normal,general_fitness,beginner,very_active,full_gym,1,True,5,non_vegetarian,full_body
22,male,174.6,60.8,19.9,normal,muscle_gain,beginner,sedentary,dumbbells,1,False,3,non_vegetarian,push_pull_legs
41,male,174.5,69.5,22.8,normal,general_fitness,advanced,lightly_active,"dumbbells,pull_up_bar",2,False,1,vegetarian,full_body
26,female,151.6,47.2,20.5,normal,weight_loss,beginner,lightly_active,dumbbells,1,False,4,vegetarian,home_bodyweight
40,female,180.3,74.1,22.8,normal,weight_loss,beginner,very_active,none,1,False,4,non_vegetarian,home_bodyweight
30,male,173.9,80.1,26.5,overweight,weight_loss,intermediate,moderately_active,dumbbells,1,False,4,non_vegetarian,upper_lower
29,female,159.3,44.1,17.4,underweight,muscle_gain,beginner,lightly_active,"dumbbells,barbell",2,False,6,non_vegetarian,push_pull_legs
34,male,173.1,65.4,21.8,normal,general_fitness,beginner,moderately_active,none,1,False,4,non_vegetarian,home_bodyweight
35,female,163.2,59.5,22.3,normal,weight_loss,beginner,moderately_active,none,1,False,3,vegetarian,home_bodyweight
42,male,178.5,95.5,30.0,obese,muscle_gain,intermediate,lightly_active,resistance_bands,1,False,4,non_vegetarian,home_bodyweight
38,male,179.3,88.8,27.6,overweight,general_fitness,intermediate,lightly_active,full_gym,1,True,5,vegetarian,push_pull_legs
18,male,179.9,58.1,18.0,underweight,weight_loss,beginner,extra_active,full_gym,1,True,2,vegan,full_body
40,male,180.9,101.2,30.9,obese,muscle_gain,intermediate,moderately_active,full_gym,1,True,5,non_vegetarian,push_pull_legs
18,other,166.1,69.0,25.0,overweight,muscle_gain,intermediate,very_active,dumbbells,1,False,5,vegetarian,push_pull_legs
38,female,159.7,64.6,25.3,overweight,muscle_gain,beginner,sedentary,resistance_bands,1,False,4,vegetarian,home_bodyweight
32,male,175.0,64.2,21.0,normal,weight_loss,beginner,lightly_active,"dumbbells,resistance_bands",2,False,4,non_vegetarian,home_bodyweight
26,female,160.2,83.1,32.4,obese,weight_loss,beginner,lightly_active,full_gym,1,True,5,non_vegetarian,full_body
26,female,148.4,44.7,20.3,normal,muscle_gain,intermediate,very_active,none,1,False,3,non_vegetarian,home_bodyweight
22,male,184.7,84.2,24.7,normal,muscle_gain,intermediate,sedentary,"dumbbells,barbell",2,False,4,non_vegetarian,upper_lower
29,male,175.3,74.1,24.1,normal,general_fitness,beginner,moderately_active,none,1,False,5,vegetarian,home_bodyweight
43,male,158.8,39.7,15.7,underweight,muscle_gain,intermediate,lightly_active,none,1,False,3,vegetarian,home_bodyweight
28,male,179.8,85.1,26.3,overweight,weight_loss,beginner,very_active,full_gym,1,True,6,vegetarian,home_bodyweight
37,male,182.2,86.5,26.1,overweight,muscle_gain,advanced,very_active,"dumbbells,resistance_bands",2,False,5,non_vegetarian,push_pull_legs
30,male,171.1,81.2,27.7,overweight,weight_loss,beginner,moderately_active,dumbbells,1,False,5,non_vegetarian,full_body
28,female,171.6,45.1,15.3,underweight,general_fitness,advanced,moderately_active,full_gym,1,True,4,non_vegetarian,upper_lower_strength
17,male,172.5,66.4,22.3,normal,weight_loss,intermediate,very_active,full_gym,1,True,2,vegetarian,full_body
19,male,169.0,107.0,37.5,obese,weight_loss,intermediate,moderately_active,full_gym,1,True,3,vegetarian,full_body
24,female,159.6,46.4,18.2,underweight,muscle_gain,beginner,very_active,dumbbells,1,False,6,non_vegetarian,push_pull_legs
27,female,155.5,55.5,23.0,normal,maintenance,beginner,extra_active,dumbbells,1,False,3,vegetarian,full_body
21,male,176.0,82.0,26.5,overweight,maintenance,intermediate,moderately_active,dumbbells,1,False,4,non_vegetarian,upper_lower
16,male,181.0,69.8,21.3,normal,muscle_gain,beginner,sedentary,full_gym,1,True,4,vegetarian,upper_lower
28,female,153.1,54.7,23.3,normal,muscle_gain,beginner,moderately_active,none,1,False,3,non_vegetarian,home_bodyweight
34,female,161.1,83.9,32.3,obese,muscle_gain,beginner,sedentary,dumbbells,1,False,4,vegetarian,upper_lower
26,female,166.9,97.9,35.1,obese,muscle_gain,intermediate,lightly_active,full_gym,1,True,7,vegetarian,home_bodyweight
17,female,156.0,73.5,30.2,obese,weight_loss,intermediate,sedentary,"dumbbells,pull_up_bar",2,False,4,vegan,upper_lower
16,female,158.8,66.3,26.3,overweight,muscle_gain,beginner,sedentary,full_gym,1,True,6,vegetarian,push_pull_legs
22,female,157.6,51.5,20.7,normal,muscle_gain,intermediate,lightly_active,"dumbbells,pull_up_bar",2,False,1,non_vegetarian,full_body
49,male,177.1,88.0,28.1,overweight,muscle_gain,intermediate,moderately_active,resistance_bands,1,False,4,non_vegetarian,home_bodyweight
26,female,157.4,38.0,15.3,underweight,weight_loss,beginner,lightly_active,full_gym,1,True,1,vegetarian,full_body
16,female,147.4,43.2,19.9,normal,general_fitness,advanced,sedentary,none,1,False,3,non_vegetarian,home_bodyweight
28,female,170.4,78.3,27.0,overweight,general_fitness,beginner,lightly_active,dumbbells,1,False,4,vegetarian,home_bodyweight
20,other,172.2,80.9,27.3,overweight,weight_loss,intermediate,very_active,"dumbbells,resistance_bands",2,False,6,vegetarian,push_pull_legs
33,male,179.0,68.2,21.3,normal,muscle_gain,intermediate,sedentary,none,1,False,3,non_vegetarian,home_bodyweight
17,male,175.6,78.2,25.4,overweight,general_fitness,intermediate,very_active,none,1,False,4,non_vegetarian,home_bodyweight
28,male,179.0,91.5,28.6,overweight,general_fitness,intermediate,lightly_active,none,1,False,2,vegan,home_bodyweight
39,female,155.5,76.3,31.6,obese,muscle_gain,beginner,very_active,none,1,False,7,vegetarian,home_bodyweight
37,female,162.4,56.5,21.4,normal,general_fitness,beginner,sedentary,none,1,False,3,vegetarian,home_bodyweight
26,male,164.1,81.2,30.2,obese,maintenance,beginner,moderately_active,none,1,False,7,vegetarian,home_bodyweight
21,female,164.0,56.0,20.8,normal,maintenance,beginner,lightly_active,full_gym,1,True,3,vegetarian,full_body
35,female,161.7,83.3,31.9,obese,muscle_gain,intermediate,sedentary,none,1,False,7,non_vegetarian,home_bodyweight
37,male,175.7,85.5,27.7,overweight,maintenance,beginner,moderately_active,"dumbbells,resistance_bands",2,False,2,vegetarian,full_body
28,female,161.2,55.0,21.2,normal,general_fitness,beginner,sedentary,"dumbbells,pull_up_bar",2,False,5,vegetarian,full_body
34,male,179.2,105.3,32.8,obese,weight_loss,beginner,lightly_active,dumbbells,1,False,3,non_vegetarian,full_body
25,male,177.6,68.5,21.7,normal,muscle_gain,intermediate,lightly_active,none,1,False,3,non_vegetarian,home_bodyweight
23,female,172.5,77.3,26.0,overweight,weight_loss,beginner,lightly_active,dumbbells,1,False,2,vegan,full_body
39,female,147.9,35.8,16.4,underweight,maintenance,intermediate,sedentary,dumbbells,1,False,3,non_vegetarian,push_pull_legs
29,female,163.6,49.6,18.5,normal,weight_loss,beginner,lightly_active,resistance_bands,1,False,2,non_vegetarian,home_bodyweight
46,male,180.8,81.5,24.9,normal,muscle_gain,intermediate,lightly_active,none,1,False,3,vegan,home_bodyweight
24,male,160.1,67.4,26.3,overweight,muscle_gain,intermediate,lightly_active,dumbbells,1,False,5,vegetarian,push_pull_legs
16,other,162.7,49.6,18.7,normal,weight_loss,beginner,very_active,none,1,False,3,vegan,home_bodyweight
28,other,151.3,63.8,27.9,overweight,weight_loss,intermediate,moderately_active,pull_up_bar,1,False,3,non_vegetarian,home_bodyweight
26,female,145.9,44.2,20.8,normal,muscle_gain,beginner,moderately_active,pull_up_bar,1,False,4,vegetarian,home_bodyweight
16,female,159.7,50.1,19.6,normal,maintenance,beginner,moderately_active,dumbbells,1,False,3,vegetarian,full_body
22,female,164.6,77.3,28.5,overweight,general_fitness,beginner,moderately_active,"dumbbells,resistance_bands",2,False,3,vegetarian,full_body
26,female,164.4,49.9,18.5,normal,general_fitness,beginner,extra_active,dumbbells,1,False,4,non_vegetarian,home_bodyweight
21,female,158.4,58.4,23.3,normal,general_fitness,beginner,moderately_active,dumbbells,1,False,6,non_vegetarian,push_pull_legs
30,female,168.3,69.6,24.6,normal,weight_loss,intermediate,moderately_active,dumbbells,1,False,5,non_vegetarian,push_pull_legs
27,other,173.9,47.0,15.5,underweight,general_fitness,beginner,moderately_active,full_gym,1,True,4,non_vegetarian,home_bodyweight
36,male,176.9,87.1,27.8,overweight,muscle_gain,beginner,moderately_active,pull_up_bar,1,False,4,non_vegetarian,home_bodyweight
32,female,166.3,100.8,36.4,obese,muscle_gain,beginner,lightly_active,none,1,False,2,non_vegetarian,home_bodyweight
21,other,171.4,76.6,26.1,overweight,weight_loss,advanced,sedentary,none,1,False,4,non_vegetarian,home_bodyweight
19,male,191.2,92.9,25.4,overweight,muscle_gain,beginner,moderately_active,none,1,False,3,vegetarian,home_bodyweight
36,male,174.2,72.1,23.8,normal,general_fitness,intermediate,moderately_active,none,1,False,7,non_vegetarian,home_bodyweight
16,male,177.5,105.8,33.6,obese,weight_loss,intermediate,extra_active,none,1,False,4,non_vegetarian,home_bodyweight
25,female,158.7,56.6,22.5,normal,muscle_gain,beginner,moderately_active,none,1,False,4,non_vegetarian,home_bodyweight
25,female,168.0,48.4,17.1,underweight,weight_loss,intermediate,very_active,none,1,False,2,vegetarian,home_bodyweight
25,male,177.6,63.7,20.2,normal,weight_loss,beginner,lightly_active,full_gym,1,True,4,vegetarian,home_bodyweight
39,female,168.2,51.3,18.1,underweight,muscle_gain,intermediate,lightly_active,full_gym,1,True,4,vegetarian,upper_lower
32,female,151.6,56.7,24.7,normal,weight_loss,intermediate,sedentary,none,1,False,2,non_vegetarian,home_bodyweight
33,male,176.2,83.7,27.0,overweight,general_fitness,beginner,lightly_active,none,1,False,4,non_vegetarian,home_bodyweight
39,female,143.4,47.2,23.0,normal,general_fitness,intermediate,extra_active,resistance_bands,1,False,4,non_vegetarian,home_bodyweight
16,male,175.7,89.9,29.1,overweight,muscle_gain,beginner,lightly_active,none,1,False,3,vegetarian,home_bodyweight
31,other,160.7,57.9,22.4,normal,muscle_gain,beginner,moderately_active,dumbbells,1,False,5,non_vegetarian,push_pull_legs
23,male,178.2,53.9,17.0,underweight,weight_loss,intermediate,lightly_active,none,1,False,4,non_vegetarian,home_bodyweight
33,male,173.7,78.3,26.0,overweight,general_fitness,intermediate,moderately_active,none,1,False,2,vegetarian,home_bodyweight
39,female,159.9,59.4,23.2,normal,muscle_gain,intermediate,sedentary,"dumbbells,pull_up_bar",2,False,4,vegan,upper_lower
23,male,179.9,84.6,26.1,overweight,general_fitness,intermediate,lightly_active,full_gym,1,True,4,non_vegetarian,upper_lower
28,female,165.3,65.9,24.1,normal,muscle_gain,advanced,moderately_active,none,1,False,5,vegetarian,home_bodyweight
16,male,183.8,100.9,29.9,overweight,general_fitness,intermediate,sedentary,none,1,False,3,non_vegetarian,home_bodyweight
48,male,182.0,95.7,28.9,overweight,muscle_gain,beginner,moderately_active,dumbbells,1,False,5,non_vegetarian,push_pull_legs
26,male,173.5,82.4,27.4,overweight,general_fitness,advanced,moderately_active,none,1,False,7,vegetarian,home_bodyweight
30,female,156.1,70.6,29.0,overweight,maintenance,intermediate,sedentary,full_gym,1,True,3,vegetarian,push_pull_legs
34,female,166.8,63.0,22.6,normal,general_fitness,intermediate,moderately_active,pull_up_bar,1,False,3,non_vegetarian,home_bodyweight
20,male,163.6,68.3,25.5,overweight,muscle_gain,intermediate,sedentary,resistance_bands,1,False,3,vegan,home_bodyweight
24,male,154.3,46.5,19.5,normal,maintenance,beginner,sedentary,"dumbbells,barbell",2,False,5,vegetarian,upper_lower
22,male,177.5,60.0,19.0,normal,muscle_gain,beginner,sedentary,resistance_bands,1,False,3,non_vegetarian,home_bodyweight
27,male,177.0,114.5,36.5,obese,weight_loss,intermediate,lightly_active,pull_up_bar,1,False,4,non_vegetarian,home_bodyweight
25,male,170.8,68.2,23.4,normal,general_fitness,beginner,sedentary,"dumbbells,barbell",2,False,4,non_vegetarian,home_bodyweight
27,female,159.4,78.8,31.0,obese,muscle_gain,beginner,extra_active,none,1,False,5,non_vegetarian,home_bodyweight
49,female,162.6,86.9,32.9,obese,weight_loss,advanced,lightly_active,"dumbbells,resistance_bands",2,False,3,non_vegetarian,push_pull_legs
37,female,157.3,51.8,20.9,normal,weight_loss,beginner,lightly_active,"dumbbells,pull_up_bar",2,False,3,vegetarian,full_body
37,female,162.3,47.3,18.0,underweight,weight_loss,beginner,sedentary,none,1,False,5,non_vegetarian,home_bodyweight
16,female,150.5,58.5,25.8,overweight,general_fitness,advanced,lightly_active,none,1,False,2,non_vegetarian,home_bodyweight
28,female,147.3,51.0,23.5,normal,weight_loss,beginner,very_active,none,1,False,5,vegetarian,home_bodyweight
47,male,164.8,64.9,23.9,normal,maintenance,beginner,moderately_active,none,1,False,5,non_vegetarian,home_bodyweight
32,female,165.7,69.4,25.3,overweight,muscle_gain,beginner,lightly_active,"dumbbells,pull_up_bar",2,False,6,non_vegetarian,push_pull_legs
35,male,169.3,78.2,27.3,overweight,general_fitness,intermediate,lightly_active,full_gym,1,True,3,non_vegetarian,push_pull_legs
31,male,176.3,67.5,21.7,normal,weight_loss,intermediate,moderately_active,pull_up_bar,1,False,5,vegetarian,home_bodyweight
22,female,155.0,53.2,22.1,normal,muscle_gain,beginner,moderately_active,resistance_bands,1,False,5,non_vegetarian,home_bodyweight
31,male,166.9,74.4,26.7,overweight,maintenance,advanced,moderately_active,none,1,False,4,vegetarian,home_bodyweight
